Einsatzort	PLZ	Qualifikation	Qualifikationgruppe	Schicht	Tag	Wochentag	Feiertag	Mitarbeiter ID
331	126.0	25	2.0	1	2015-12-13	Sun	False	[13988 15436 18250]
1538	63.0	123	2.0	0	2018-06-01	Fri	False	[28865]
331	126.0	91	2.0	3	2016-02-25	Thu	False	[13650 13724 15392 15396 15536 15736]
2184	17.0	123	2.0	2	2016-06-19	Sun	False	[17411]
2598	131.0	25	2.0	1	2016-11-12	Sat	False	[25208]
1683	123.0	107	10.0	1	2016-04-21	Thu	False	[17201 19513 13136 15518 16014]
1747	160.0	212	10.0	2	2015-10-28	Wed	False	[17284]
647	43.0	71	10.0	1	2015-10-12	Mon	False	[10039 16538 14100]
468	92.0	205	2.0	2	2015-02-08	Sun	False	[ 8068  9040  9609 10211 11647]
2520	131.0	148	2.0	0	2015-01-22	Thu	False	[5770 6526 3550 3265 7392]
1899	153.0	26	2.0	2	2020-06-14	Sun	False	[44554 47014 47045 49517]
1936	92.0	91	2.0	2	2017-02-20	Mon	False	[20173 21414 22865 24553 24692 25235]
724	68.0	0	2.0	2	2015-11-15	Sun	False	[17158  9965]
1380	17.0	148	2.0	2	2015-01-26	Mon	False	[ 9089  8012 10969  8419]
286	126.0	26	2.0	2	2019-11-13	Wed	False	[39058 41495 41598 42265 43658 43808]
334	102.0	91	2.0	1	2019-04-22	Mon	True	[34985 35043 36111 36348 36622 38738]
930	88.0	148	2.0	2	2014-06-08	Sun	False	[ 603  773 1808 2331 4782 5717]
2083	125.0	205	2.0	1	2020-06-03	Wed	False	[49495 44021 47382 44741]
1094	165.0	0	2.0	2	2018-01-31	Wed	False	[28101 26666 33036 32138]
582	43.0	25	2.0	1	2018-01-17	Wed	False	[27154 29614]
2137	126.0	201	2.0	1	2017-09-01	Fri	False	[24074 25312 29467]
2796	135.0	205	2.0	2	2016-05-12	Thu	False	[19835 17980 19291 15953 20869]
1645	43.0	51	2.0	2	2014-08-04	Mon	False	[4946 2284 2657 3886  542]
1404	15.0	123	2.0	1	2015-05-02	Sat	False	[13142]
334	102.0	143	10.0	1	2013-09-04	Wed	False	[621 704 275 486 493 797]
79	43.0	25	2.0	2	2016-06-14	Tue	False	[16492 17038]
2187	19.0	205	2.0	1	2020-09-22	Tue	False	[46067 47138 49248 48328]
917	71.0	8	2.0	2	2018-03-18	Sun	False	[27891]
1322	92.0	205	2.0	2	2016-04-23	Sat	False	[20833]
1000	98.0	91	2.0	1	2018-10-17	Wed	False	[30846 31359 32540 32559 33644 33944]
1614	43.0	205	2.0	2	2014-06-30	Mon	False	[6840 5190]
632	63.0	79	2.0	2	2017-08-20	Sun	False	[24448]
2434	119.0	26	2.0	2	2016-09-23	Fri	False	[18168 19109 19809]
1683	123.0	206	2.0	2	2014-12-29	Mon	False	[8859 4110]
892	33.0	0	2.0	1	2014-11-18	Tue	False	[3505 7606]
2032	160.0	91	2.0	2	2019-07-25	Thu	False	[43807]
2263	92.0	24	2.0	2	2020-07-02	Thu	False	[45765]
293	43.0	133	2.0	2	2016-05-27	Fri	False	[15344]
1936	92.0	212	10.0	2	2019-02-27	Wed	False	[33850 38446 39475]
1280	63.0	91	2.0	1	2016-01-05	Tue	False	[16694]
468	92.0	167	2.0	2	2019-12-05	Thu	False	[40202 42808 46372]
1561	160.0	26	2.0	0	2016-12-11	Sun	False	[21629]
1104	112.0	148	2.0	1	2016-03-22	Tue	False	[15470 19263 16036 14913 20216 18283]
597	63.0	169	2.0	2	2019-04-07	Sun	False	[37843]
2730	134.0	155	2.0	2	2018-06-25	Mon	False	[36430]
930	88.0	123	2.0	2	2015-03-28	Sat	False	[5101 5230 5406 5932 6266 6309]
1617	92.0	212	10.0	1	2017-08-17	Thu	False	[28701]
2796	135.0	206	2.0	2	2015-05-27	Wed	False	[9539]
1000	98.0	123	2.0	2	2013-08-04	Sun	False	[110  32 130 114]
1355	92.0	25	2.0	2	2020-02-09	Sun	False	[43761 44280]
925	131.0	91	2.0	1	2017-05-03	Wed	False	[22378 23447]
2503	131.0	32	2.0	2	2014-01-30	Thu	False	[3540]
2768	100.0	91	2.0	1	2019-12-05	Thu	False	[41508 44444]
2730	134.0	91	2.0	1	2017-05-16	Tue	False	[24148 25547]
451	92.0	205	2.0	2	2020-11-19	Thu	False	[49519]
2503	131.0	155	2.0	2	2014-01-05	Sun	False	[391]
917	71.0	148	2.0	2	2018-06-25	Mon	False	[32899 33623]
2640	92.0	143	10.0	2	2019-07-16	Tue	False	[38334]
333	58.0	159	2.0	1	2013-11-14	Thu	False	[1002 1156 2136  210 1569]
2540	92.0	103	2.0	2	2013-09-01	Sun	False	[266]
925	131.0	201	2.0	2	2020-04-21	Tue	False	[46869 48021 48692 49169 49954]
203	153.0	51	2.0	2	2019-11-01	Fri	False	[44396 47146]
2018	160.0	84	10.0	2	2014-05-21	Wed	False	[1689 1827 5526 3586 1279]
1691	15.0	123	2.0	2	2015-10-09	Fri	False	[15134  9531 13166  9491 11328 16255]
1140	99.0	25	2.0	2	2015-04-13	Mon	False	[ 5978  6490  9208 10671 11849 12765]
2097	92.0	148	2.0	2	2015-11-19	Thu	False	[10184 10261 10368 11205 14289 17165]
782	112.0	205	2.0	1	2019-06-07	Fri	False	[36195 43415]
765	43.0	91	2.0	2	2015-02-27	Fri	False	[ 9717 10114 10340]
293	43.0	169	2.0	1	2013-11-16	Sat	False	[2049  221 1408]
1691	15.0	84	10.0	2	2014-08-16	Sat	False	[6957 3479 2973 7020]
1491	123.0	25	2.0	2	2020-02-18	Tue	False	[46117 46416 46556 46792 47377]
2422	0.0	26	2.0	1	2014-04-17	Thu	False	[ 548 1448 2096 3444 4639 5565]
2129	134.0	81	10.0	1	2015-06-27	Sat	False	[10955 12740]
1392	126.0	103	2.0	2	2015-10-22	Thu	False	[11198]
12	92.0	81	10.0	2	2019-07-13	Sat	False	[39483]
1873	117.0	14	11.0	3	2017-04-15	Sat	False	[22278 21738]
1175	92.0	71	10.0	2	2015-04-15	Wed	False	[8992]
645	124.0	205	2.0	1	2019-05-12	Sun	False	[37448 37502 38342 38716 39886 40340]
1559	109.0	25	2.0	2	2017-04-28	Fri	False	[20368 22018 22769]
1491	123.0	26	2.0	2	2015-08-16	Sun	False	[ 7931  8306  8632  9875 11104 11653]
192	92.0	115	10.0	2	2015-02-15	Sun	False	[5859]
2352	92.0	24	2.0	1	2017-09-10	Sun	False	[24639]
524	92.0	81	10.0	2	2016-04-14	Thu	False	[13378 14825 15619 17631]
925	131.0	148	2.0	2	2019-09-20	Fri	False	[43656 43977 46209]
2251	92.0	153	2.0	1	2019-03-27	Wed	False	[36905 34322]
1000	98.0	84	10.0	1	2014-05-05	Mon	False	[2046 3406 4352]
1170	27.0	91	2.0	1	2017-02-22	Wed	False	[21488]
1562	92.0	123	2.0	2	2017-08-15	Tue	False	[29024 26225]
2003	92.0	148	2.0	2	2017-11-22	Wed	False	[31299]
2259	92.0	201	2.0	2	2015-05-01	Fri	True	[10446 10964  6309  7161 12071]
1497	121.0	107	10.0	1	2016-05-05	Thu	True	[16736]
57	43.0	34	11.0	2	2017-07-08	Sat	False	[22324 24314 28759 26139]
2010	19.0	34	11.0	1	2014-11-21	Fri	False	[8719]
130	160.0	26	2.0	0	2016-07-12	Tue	False	[15913 19582]
925	131.0	91	2.0	1	2020-12-13	Sun	False	[48077 48539]
1342	160.0	133	2.0	2	2013-12-20	Fri	False	[2257]
2097	92.0	51	2.0	1	2017-02-21	Tue	False	[25652]
1673	27.0	74	2.0	1	2016-03-17	Thu	False	[15039 16334]
1422	123.0	205	2.0	1	2013-12-04	Wed	False	[2355]
261	33.0	201	2.0	2	2015-04-27	Mon	False	[ 7375  5628  6880 12915]
1899	153.0	133	2.0	2	2019-10-17	Thu	False	[43377 46478 44387]
2018	160.0	123	2.0	2	2018-10-25	Thu	False	[31847 38667]
2184	17.0	91	2.0	2	2019-12-21	Sat	False	[40109 41181 44048 44193 45210 45743]
2421	117.0	91	2.0	1	2016-11-21	Mon	False	[19516 20835 22286]
1175	92.0	51	2.0	1	2017-08-07	Mon	False	[22463]
57	43.0	212	10.0	1	2020-05-15	Fri	False	[43277 48263 47211 44817 49415]
765	43.0	91	2.0	1	2016-05-09	Mon	False	[13663]
780	153.0	205	2.0	1	2017-12-15	Fri	False	[28555 31095 31465 32619]
270	119.0	56	2.0	1	2020-01-09	Thu	False	[45853 47451 47188 42047 42179]
1322	92.0	155	2.0	1	2017-08-21	Mon	False	[24439]
1609	131.0	17	2.0	2	2014-09-16	Tue	False	[1716]
2050	126.0	93	2.0	1	2020-04-27	Mon	False	[43763 48115]
2402	131.0	205	2.0	1	2018-06-04	Mon	False	[32537]
2467	92.0	44	2.0	2	2016-07-02	Sat	False	[18701]
88	63.0	94	2.0	2	2015-10-29	Thu	False	[16364 13832 17166 16016]
1936	92.0	80	2.0	1	2016-05-08	Sun	False	[18152]
293	43.0	17	2.0	2	2018-11-06	Tue	False	[34849]
1481	92.0	82	10.0	2	2018-08-20	Mon	False	[29938]
1609	131.0	26	2.0	2	2020-05-18	Mon	False	[44555 47489]
1249	92.0	91	2.0	1	2014-01-24	Fri	False	[2586 3622 2093]
2529	15.0	110	2.0	2	2017-02-17	Fri	False	[23443 25441]
789	92.0	108	2.0	2	2020-10-27	Tue	False	[49959]
1862	110.0	25	2.0	1	2015-11-20	Fri	False	[13585 14322 13212]
286	126.0	148	2.0	2	2017-12-30	Sat	False	[27292]
930	88.0	91	2.0	2	2014-04-05	Sat	False	[ 779 2366 2401 2452 2681 2992]
2675	131.0	91	2.0	1	2014-09-01	Mon	False	[ 430  690 1241 2035 2377 3554]
1899	153.0	143	10.0	1	2018-07-07	Sat	False	[31660]
353	15.0	108	2.0	1	2016-04-03	Sun	False	[19215]
1459	63.0	167	2.0	2	2020-09-22	Tue	False	[49402]
2675	131.0	82	10.0	1	2018-05-07	Mon	False	[33566]
289	63.0	74	2.0	1	2019-06-05	Wed	False	[40938 38177]
1225	126.0	148	2.0	2	2016-08-19	Fri	False	[15655 16809 17418 17726 22506]
1565	19.0	193	10.0	2	2014-12-06	Sat	False	[2957 9211 9645]
781	109.0	108	2.0	1	2016-04-13	Wed	False	[19341]
632	63.0	212	10.0	1	2020-08-04	Tue	False	[45464 47381]
2765	117.0	148	2.0	1	2016-01-03	Sun	False	[13803 10638 17438 18002 14372]
2097	92.0	119	2.0	1	2019-06-17	Mon	False	[38861]
788	124.0	201	2.0	2	2019-12-15	Sun	False	[45327]
1038	153.0	153	2.0	2	2019-07-30	Tue	False	[44091]
331	126.0	22	2.0	2	2013-12-28	Sat	False	[2944]
2399	131.0	167	2.0	2	2015-10-22	Thu	False	[13111]
2675	131.0	193	10.0	2	2019-04-15	Mon	False	[36162 41258]
1175	92.0	148	2.0	2	2019-12-20	Fri	False	[41684 42040 42050 43850 46691]
468	92.0	26	2.0	1	2019-03-21	Thu	False	[35054 35265 36793 41911 42336]
131	27.0	123	2.0	2	2016-12-31	Sat	False	[25478]
115	126.0	153	2.0	2	2016-03-05	Sat	False	[16839]
1747	160.0	91	2.0	2	2020-05-08	Fri	True	[43076 43438 45929 46553 48610]
714	92.0	108	2.0	2	2016-04-09	Sat	False	[17690 16461 19172]
1595	65.0	148	2.0	2	2014-12-19	Fri	False	[5494 8207]
408	124.0	91	2.0	1	2016-01-31	Sun	False	[11798]
1245	92.0	84	10.0	0	2017-03-25	Sat	False	[26576 23977 21138 26014 26730]
1594	117.0	205	2.0	2	2018-05-29	Tue	False	[31220 32181 33774]
2134	92.0	167	2.0	2	2014-10-06	Mon	False	[3403 7152]
695	109.0	155	2.0	1	2020-11-26	Thu	False	[49324]
430	92.0	84	10.0	2	2019-05-02	Thu	False	[42992]
1481	92.0	123	2.0	2	2016-07-19	Tue	False	[15174 16687]
1519	63.0	212	10.0	2	2014-03-05	Wed	False	[3223 2673  698 1754]
2581	27.0	153	2.0	1	2018-07-04	Wed	False	[31731]
597	63.0	91	2.0	1	2017-07-21	Fri	False	[23793 23993 24250 28092 28823]
353	15.0	26	2.0	2	2018-12-18	Tue	False	[32116]
2068	119.0	123	2.0	1	2018-07-02	Mon	False	[28793]
2207	68.0	91	2.0	2	2020-07-07	Tue	False	[49217]
2184	17.0	51	2.0	1	2016-12-12	Mon	False	[19517 22226]
930	88.0	26	2.0	1	2019-06-03	Mon	False	[37068 38027 38447 38948 39347 39905]
2529	15.0	212	10.0	1	2017-12-23	Sat	False	[25803 28257]
1565	19.0	165	2.0	1	2015-05-10	Sun	False	[13308]
1899	153.0	205	2.0	1	2019-02-16	Sat	False	[33811 36048 39280 39728]
2113	121.0	91	2.0	1	2017-08-23	Wed	False	[27567 29489 30303]
331	126.0	128	10.0	2	2014-01-26	Sun	False	[550]
725	19.0	205	2.0	2	2015-02-08	Sun	False	[ 3430 11885]
1392	126.0	168	2.0	1	2019-03-10	Sun	False	[41878]
788	124.0	148	2.0	2	2017-08-24	Thu	False	[24190 24323 24386 24813 26163 26460]
2137	126.0	193	10.0	2	2015-05-24	Sun	False	[11186]
79	43.0	91	2.0	1	2019-09-23	Mon	False	[38590 38737 39679 39818 43000 43234]
1561	160.0	0	2.0	1	2014-03-21	Fri	False	[629]
1073	41.0	17	2.0	2	2013-09-27	Fri	False	[1170  763]
2074	121.0	25	2.0	2	2017-11-06	Mon	False	[28527]
2675	131.0	82	10.0	2	2015-05-30	Sat	False	[8616]
1936	92.0	205	2.0	2	2014-09-13	Sat	False	[1082 2409 2433 3433 5676 7885]
255	43.0	48	2.0	2	2016-02-28	Sun	False	[13816 13837 15398 18916 14654]
1245	92.0	123	2.0	1	2017-11-06	Mon	False	[26681 27087 27280 28353 28437]
1235	109.0	51	2.0	2	2014-05-28	Wed	False	[3294]
2097	92.0	148	2.0	2	2018-06-07	Thu	False	[31569 32169 33077 33400 35122]
1600	109.0	91	2.0	1	2013-12-29	Sun	False	[832]
82	131.0	123	2.0	2	2017-05-28	Sun	False	[25209 26455]
79	43.0	26	2.0	1	2016-09-26	Mon	False	[19314 19681 21027 22040]
664	126.0	80	2.0	2	2017-01-16	Mon	False	[22596 20770]
961	92.0	103	2.0	1	2016-05-04	Wed	False	[15124]
1548	109.0	82	10.0	1	2017-12-01	Fri	False	[28292 25235 28538]
1559	109.0	81	10.0	1	2018-10-18	Thu	False	[35210]
1481	92.0	81	10.0	1	2014-01-24	Fri	False	[3763  289 1517   10 1181 1555]
88	63.0	201	2.0	1	2020-10-29	Thu	False	[49234]
2010	19.0	193	10.0	1	2014-06-21	Sat	False	[3350]
2348	43.0	48	2.0	2	2015-03-20	Fri	False	[6526]
2137	126.0	74	2.0	1	2015-07-02	Thu	False	[10547 12652]
251	124.0	148	2.0	2	2014-09-22	Mon	False	[2459 3324 3659 4874 5743 7575]
2571	131.0	167	2.0	2	2014-09-07	Sun	False	[6395]
632	63.0	74	2.0	2	2013-09-07	Sat	False	[730 881 312 807]
739	92.0	51	2.0	2	2017-11-26	Sun	False	[25976]
1224	43.0	123	2.0	2	2014-08-22	Fri	False	[4651]
1559	109.0	44	2.0	2	2019-08-15	Thu	False	[45119]
2571	131.0	107	10.0	1	2020-02-13	Thu	False	[48740 44301]
79	43.0	168	2.0	2	2018-01-07	Sun	False	[32071]
649	125.0	153	2.0	1	2016-02-26	Fri	False	[13712 19379 17249 12178 17378 19464]
788	124.0	206	2.0	2	2019-09-06	Fri	False	[43158]
1000	98.0	81	10.0	1	2017-03-29	Wed	False	[24432 24989 26157]
2328	19.0	119	2.0	1	2020-06-07	Sun	False	[49304 49176]
2449	123.0	148	2.0	1	2016-07-14	Thu	False	[15801 19033 21224]
732	100.0	26	2.0	1	2018-12-13	Thu	False	[32012]
2434	119.0	155	2.0	1	2020-09-25	Fri	False	[49206 46923 48841]
788	124.0	205	2.0	2	2016-07-13	Wed	False	[16074 17245]
1225	126.0	26	2.0	2	2016-01-04	Mon	False	[14731]
2262	148.0	26	2.0	2	2017-12-10	Sun	False	[27682]
2033	72.0	148	2.0	1	2020-08-31	Mon	False	[49868 47162 46524]
557	131.0	48	2.0	1	2016-03-28	Mon	True	[14315]
1490	160.0	143	10.0	2	2020-01-07	Tue	False	[41538 47634 40384 42326 47150 44676]
947	17.0	123	2.0	2	2014-05-05	Mon	False	[2844 3404]
1741	92.0	148	2.0	2	2018-11-11	Sun	False	[39577]
2413	165.0	25	2.0	2	2020-09-10	Thu	False	[45860]
816	0.0	148	2.0	1	2017-10-07	Sat	False	[25097 27059]
1747	160.0	25	2.0	2	2019-01-21	Mon	False	[39750]
2581	27.0	201	2.0	2	2019-07-28	Sun	False	[37680 39356 41208 41503 41757 43634]
1673	27.0	84	10.0	2	2015-06-16	Tue	False	[13945]
2137	126.0	84	10.0	2	2016-12-05	Mon	False	[18524]
331	126.0	26	2.0	2	2019-12-25	Wed	True	[42566 44364 46427]
1106	19.0	148	2.0	2	2015-09-01	Tue	False	[ 8717 13655 15867 16058 16227]
1355	92.0	201	2.0	2	2017-10-10	Tue	False	[24219 30402 30975]
997	149.0	123	2.0	2	2015-12-03	Thu	False	[13309 15603]
694	92.0	25	2.0	2	2015-12-17	Thu	False	[17405]
2721	27.0	71	10.0	2	2017-07-15	Sat	False	[24355]
2422	0.0	91	2.0	1	2020-04-13	Mon	True	[42480 44287 45944 46025 46123 46245]
1491	123.0	148	2.0	1	2017-09-19	Tue	False	[24072 24377 24768 24966 26722 27028]
2698	110.0	167	2.0	1	2015-10-30	Fri	False	[10021]
1747	160.0	91	2.0	1	2016-04-24	Sun	False	[13645 15181 16972 17858]
597	63.0	148	2.0	2	2019-08-07	Wed	False	[38234 38618 41832 43542 44331 45192]
1225	126.0	148	2.0	2	2019-10-17	Thu	False	[39695 40834 41359 45426 45599]
2581	27.0	24	2.0	1	2016-12-05	Mon	False	[23612]
799	131.0	26	2.0	1	2014-10-24	Fri	False	[2135 2927]
613	70.0	26	2.0	2	2014-03-04	Tue	False	[ 829 1643 3251 3390 3580]
102	19.0	8	2.0	2	2018-03-11	Sun	False	[31739 28413]
2540	92.0	148	2.0	2	2019-04-10	Wed	False	[34396 36431 38661]
1565	19.0	167	2.0	2	2013-09-12	Thu	False	[  1 103]
645	124.0	26	2.0	1	2014-07-28	Mon	False	[  48 5560 7003]
1600	109.0	201	2.0	2	2015-10-01	Thu	False	[14400]
1453	126.0	143	10.0	2	2015-05-22	Fri	False	[8328 9450]
1600	109.0	201	2.0	0	2015-04-09	Thu	False	[12365]
1175	92.0	34	11.0	2	2013-08-31	Sat	False	[188 530 635 155 603 573]
353	15.0	205	2.0	1	2018-07-03	Tue	False	[29224]
739	92.0	81	10.0	2	2016-09-25	Sun	False	[23759 18836 20207 22429]
1600	109.0	201	2.0	1	2017-10-26	Thu	False	[25132]
1865	92.0	80	2.0	1	2014-05-01	Thu	True	[4870 3951]
2691	92.0	123	2.0	2	2017-09-03	Sun	False	[26702]
1868	65.0	51	2.0	2	2020-08-19	Wed	False	[46530 49220 46674]
850	119.0	84	10.0	2	2014-11-18	Tue	False	[5194 3219]
572	103.0	14	11.0	2	2016-11-28	Mon	False	[20311 19037 23002 21324 18361]
597	63.0	148	2.0	2	2018-05-07	Mon	False	[28890 30075 34752]
1000	98.0	205	2.0	2	2018-12-12	Wed	False	[32602 33589 34477 35004 35544 36773]
329	63.0	91	2.0	2	2018-02-22	Thu	False	[29318]
395	124.0	206	2.0	2	2017-11-25	Sat	False	[30509]
1865	92.0	82	10.0	1	2018-07-05	Thu	False	[29569]
331	126.0	148	2.0	1	2015-05-28	Thu	False	[6120 6567 7242 7649 7986 8161]
1600	109.0	148	2.0	2	2017-12-01	Fri	False	[28041 32365]
2634	17.0	103	2.0	1	2015-03-12	Thu	False	[10105]
2352	92.0	148	2.0	2	2014-02-16	Sun	False	[ 861 1735 1958 3253 3983]
1355	92.0	26	2.0	1	2015-03-04	Wed	False	[4263 5413 6584 6978 8302]
664	126.0	147	2.0	1	2014-02-07	Fri	False	[3996]
1782	123.0	26	2.0	1	2017-01-26	Thu	False	[18833 19526 20312 20426 23676 24092]
613	70.0	5	10.0	2	2019-01-20	Sun	False	[39309 40192 33905 38608]
647	43.0	91	2.0	2	2019-08-21	Wed	False	[39973 43328 44268 43193 43520 38103]
1555	71.0	201	2.0	2	2016-05-11	Wed	False	[17530]
1051	102.0	148	2.0	1	2014-01-22	Wed	False	[ 653 2105 3274 2839]
2126	158.0	91	2.0	1	2019-08-14	Wed	False	[39994 42704 42652 37243]
2667	0.0	107	10.0	2	2019-03-04	Mon	False	[34944]
1782	123.0	143	10.0	1	2019-11-21	Thu	False	[43417]
716	131.0	193	10.0	2	2016-03-03	Thu	False	[13721 18276 19337 12820]
613	70.0	201	2.0	2	2020-11-24	Tue	False	[48543 49464]
1559	109.0	0	2.0	2	2018-11-02	Fri	False	[36485 32725 35323 39170 39368]
2434	119.0	143	10.0	2	2015-07-28	Tue	False	[10246 10442 10750 13137]
331	126.0	123	2.0	2	2014-01-23	Thu	False	[ 780 1108 2238 2308]
1607	100.0	205	2.0	2	2020-04-06	Mon	False	[42321 49017]
1747	160.0	91	2.0	2	2014-11-02	Sun	False	[1813 2948 3186 3327 7395 7724]
1229	92.0	107	10.0	1	2016-09-17	Sat	False	[17635 20526 16326 18076 21383]
981	92.0	205	2.0	1	2020-05-16	Sat	False	[45612]
853	92.0	18	2.0	1	2014-02-26	Wed	False	[3965]
1481	92.0	91	2.0	0	2018-02-14	Wed	False	[30305 30559 30925 30960 32026 32613]
1747	160.0	148	2.0	1	2015-07-21	Tue	False	[ 8578  9342  9541 11028 12735]
679	71.0	212	10.0	2	2016-07-13	Wed	False	[15299]
251	124.0	44	2.0	2	2017-11-06	Mon	False	[30689 24897]
613	70.0	123	2.0	1	2015-10-30	Fri	False	[11867 11938 13150 13761 16239 16499]
2675	131.0	44	2.0	2	2015-01-16	Fri	False	[6300]
1257	92.0	143	10.0	1	2018-09-13	Thu	False	[38106]
1251	131.0	107	10.0	2	2015-09-25	Fri	False	[14338]
632	63.0	143	10.0	2	2014-11-26	Wed	False	[2609 5578 6825 9133]
469	112.0	91	2.0	1	2016-08-28	Sun	False	[18989]
334	102.0	193	10.0	2	2016-03-03	Thu	False	[12573 16667 19315]
1899	153.0	25	2.0	2	2016-08-25	Thu	False	[21600 22277]
784	117.0	74	2.0	1	2019-07-19	Fri	False	[36653 39507 43591 39019 44556]
79	43.0	74	2.0	1	2014-06-12	Thu	False	[1438 2847 6751]
102	19.0	44	2.0	2	2014-03-27	Thu	False	[1247]
2503	131.0	44	2.0	2	2020-11-25	Wed	False	[48801 47910 47524 49930 49274 49491]
1171	72.0	26	2.0	1	2019-12-15	Sun	False	[46359 47370]
2675	131.0	123	2.0	2	2019-09-18	Wed	False	[39785 39825 41509]
1899	153.0	143	10.0	2	2015-04-06	Mon	True	[ 5695  7046  8082  8086 13056]
2269	126.0	0	2.0	2	2017-01-15	Sun	False	[20954 23260]
988	117.0	84	10.0	2	2014-04-28	Mon	False	[5064  661 4656 5797]
318	126.0	123	2.0	1	2013-12-02	Mon	False	[ 319 1555  352 1038]
925	131.0	26	2.0	1	2015-03-26	Thu	False	[ 7617  8241  8294  8622 11596 11889]
88	63.0	143	10.0	2	2016-07-23	Sat	False	[16519]
961	92.0	148	2.0	2	2016-11-22	Tue	False	[18827 19428 21154]
2675	131.0	201	2.0	1	2017-07-19	Wed	False	[22618]
1519	63.0	169	2.0	2	2017-12-09	Sat	False	[30023]
1871	92.0	0	2.0	2	2019-03-06	Wed	False	[37856]
788	124.0	201	2.0	2	2020-03-23	Mon	False	[45327]
649	125.0	205	2.0	2	2019-12-26	Thu	True	[41377]
2581	27.0	91	2.0	1	2018-02-25	Sun	False	[27472 31499 33603 33796 34011]
1402	131.0	34	11.0	2	2016-01-20	Wed	False	[15646 14742 16710 14196]
1936	92.0	205	2.0	1	2015-02-28	Sat	False	[ 5676  7885  7977 10746 11020 12670]
1128	63.0	148	2.0	1	2020-06-16	Tue	False	[46573 49646 49797]
2446	19.0	201	2.0	1	2017-03-26	Sun	False	[23638]
2419	160.0	143	10.0	2	2015-04-04	Sat	False	[10220  7637]
1317	65.0	143	10.0	1	2016-06-29	Wed	False	[22132]
1565	19.0	82	10.0	2	2018-12-24	Mon	False	[35451]
2001	0.0	167	2.0	1	2018-08-16	Thu	False	[34472]
1622	109.0	74	2.0	2	2020-07-03	Fri	False	[45905]
850	119.0	205	2.0	1	2016-09-28	Wed	False	[22938 19536 21661 18696]
2422	0.0	123	2.0	1	2016-04-07	Thu	False	[17765 18383 18517 18603 18776 19559]
1523	41.0	26	2.0	2	2016-02-27	Sat	False	[16856 17611]
788	124.0	155	2.0	2	2017-04-01	Sat	False	[24335 20259 26259 26015]
88	63.0	26	2.0	1	2018-12-13	Thu	False	[35678 37659 39724 40278]
930	88.0	133	2.0	2	2016-04-03	Sun	False	[15832 18752]
88	63.0	103	2.0	1	2015-07-29	Wed	False	[7340]
1945	131.0	201	2.0	2	2015-05-13	Wed	False	[6420]
1891	92.0	82	10.0	1	2014-10-13	Mon	False	[7450]
435	160.0	148	2.0	2	2016-10-15	Sat	False	[19714 20167 21032 23847]
2503	131.0	148	2.0	1	2019-06-18	Tue	False	[36186 36350 36563 36906 38072 41779]
168	109.0	91	2.0	1	2013-08-31	Sat	False	[760]
2348	43.0	193	10.0	2	2018-07-29	Sun	False	[32199]
255	43.0	25	2.0	1	2019-02-08	Fri	False	[40073]
597	63.0	0	2.0	2	2016-09-15	Thu	False	[22921]
289	63.0	71	10.0	1	2015-04-11	Sat	False	[8893 9393]
444	125.0	201	2.0	2	2019-03-12	Tue	False	[33816]
2634	17.0	24	2.0	1	2017-12-06	Wed	False	[28618 27162 28312 29834]
930	88.0	91	2.0	2	2018-03-20	Tue	False	[27990 28414 28438 28628 28982 29119]
947	17.0	143	10.0	1	2015-03-31	Tue	False	[ 8360 12493  5445  8962  6322 13039]
79	43.0	148	2.0	2	2016-09-18	Sun	False	[16756 17744 17948 18401 18609 18973]
331	126.0	26	2.0	1	2017-09-17	Sun	False	[24589 25086 25243 28056 29177]
1000	98.0	123	2.0	2	2016-01-16	Sat	False	[11246 11841 12248 15123 15413 18200]
2503	131.0	193	10.0	2	2018-10-10	Wed	False	[32347 32970 34654]
1541	63.0	84	10.0	0	2013-08-28	Wed	False	[740  18  77  11 337]
757	92.0	148	2.0	2	2016-01-17	Sun	False	[18520 13541 11478]
1568	92.0	148	2.0	2	2018-04-24	Tue	False	[29527]
1782	123.0	123	2.0	2	2015-02-16	Mon	False	[3896]
274	131.0	25	2.0	2	2013-09-23	Mon	False	[ 143  342 1063 1022  419  728]
1638	98.0	24	2.0	0	2014-11-23	Sun	False	[6489]
780	153.0	82	10.0	2	2019-06-27	Thu	False	[41204 41871 36396 42530 36721 40219]
519	92.0	155	2.0	1	2016-04-08	Fri	False	[18360 19087 18952 12786]
256	92.0	148	2.0	2	2016-04-11	Mon	False	[13983]
2010	19.0	91	2.0	2	2016-03-19	Sat	False	[12410 15641 16367 19598]
270	119.0	26	2.0	2	2015-11-03	Tue	False	[13625 14686]
1611	0.0	91	2.0	2	2018-07-11	Wed	False	[29627]
82	131.0	91	2.0	1	2016-12-29	Thu	False	[20266 21907 23373]
1422	123.0	17	2.0	1	2018-07-14	Sat	False	[29391 30108 30183]
1936	92.0	205	2.0	2	2020-12-05	Sat	False	[47321]
582	43.0	143	10.0	1	2018-05-18	Fri	False	[33247]
1000	98.0	74	2.0	2	2015-11-21	Sat	False	[ 9911 12971 13336 14197 16427]
1491	123.0	91	2.0	1	2020-11-04	Wed	False	[47348 47698 48519 48611 49449]
2182	72.0	206	2.0	2	2020-06-04	Thu	False	[44735]
1548	109.0	71	10.0	1	2016-10-09	Sun	False	[19113]
